date,product_ID,weeks_demand,sales_Amount
2022-01-06,3271ZX,0.00000,0.0000000000
2022-01-06,3274ZX,0.00000,0.0000000000
2022-01-06,3276XX,0.00000,0.0000000000
2022-01-06,3291ZX,0.00000,0.0000000000
2022-01-06,3296XX,0.00000,0.0000000000
2022-01-06,3299ZX,0.00000,0.0000000000
2022-01-06,3300ZX,0.00000,0.0000000000
2022-01-06,3312XX,0.00000,0.0000000000
2022-01-06,3322XX,0.00000,0.0000000000
2022-01-06,3332ZX,0.00000,0.0000000000
2022-01-06,3345XX,33.00000,1025.1341100000
2022-01-06,3358YX,0.00000,0.0000000000
2022-01-06,3365ZX,0.00000,0.0000000000
2022-01-06,3378ZX,5.00000,7.5000000000
2022-01-06,3399XX,18.00000,3505.5540000000
2022-01-06,3404ZX,10.00000,3965.4000000000
2022-01-06,3407ZX,3.00000,3052.7760000000
2022-01-06,3413XX,8.00000,282.4032000000
2022-01-06,3420XX,0.00000,0.0000000000
2022-01-06,3423ZX,3.00000,88.6650000000
2022-01-06,3448ZX,110.00000,717.8050000000
2022-01-06,3461ZX,23.00000,691.4720000000
2022-01-06,3462XX,474.00000,1943.4000000000
2022-01-06,3494XX,0.00000,0.0000000000
2022-01-06,3495ZX,80.00000,3186.8000000000
2022-01-06,3502YX,2.00000,2468.6700000000
2022-01-06,3512XX,4055.00000,417.4622500000
2022-01-06,3533ZX,3100.00000,1995.6870000000
2022-01-06,3551ZX,998.00000,7054.1733800000
2022-01-06,3556XX,0.00000,0.0000000000
2022-01-06,3570ZX,0.00000,0.0000000000
2022-01-06,3576YX,24.00000,1074.9600000000
2022-01-06,3579ZX,0.00000,0.0000000000
2022-01-06,3590YX,2.00000,230.1700000000
2022-01-06,3610XX,0.00000,0.0000000000
2022-01-06,3616ZX,6.00000,2598.6000000000
2022-01-06,3619ZX,2320.00000,1729.5600000000
2022-01-13,1009XX,5565.00000,160067.5419000000
2022-01-13,1077ZX,5943.00000,136556.4711000000
2022-01-13,1083XX,4709.00000,136655.1800000000
2022-01-13,1116ZX,1078.00000,35358.4000000000
2022-01-13,1126ZX,26021.00000,853488.8000000000
2022-01-13,1130XX,2868.00000,49519.1461200000
2022-01-13,1145YX,206.00000,17571.9359600000
2022-01-13,1161XX,0.00000,0.0000000000
2022-01-13,1163ZX,0.00000,0.0000000000
2022-01-13,1193YX,610.00000,497150.0000000000
2022-01-13,1196XX,0.00000,0.0000000000
2022-01-13,1206YX,24.00000,5678.9940000000
2022-01-13,1214ZX,0.00000,0.0000000000
2022-01-13,1224XX,29.00000,20242.0000000000
2022-01-13,1234YX,200.00000,99600.0000000000
2022-01-13,1244XX,0.00000,0.0000000000
2022-01-13,1255ZX,4.00000,338000.0000000000
2022-01-13,1265ZX,0.00000,0.0000000000
2022-01-13,1266ZX,0.00000,0.0000000000
2022-01-13,1281YX,0.00000,0.0000000000
2022-01-13,1283ZX,0.00000,0.0000000000
2022-01-13,1295ZX,0.00000,0.0000000000
2022-01-13,1296ZX,0.00000,0.0000000000
2022-01-13,1308YX,0.00000,0.0000000000
2022-01-13,1315YX,0.00000,0.0000000000
2022-01-13,1317YX,0.00000,0.0000000000
2022-01-13,1317ZX,2.00000,9817.4000000000
2022-01-13,1321YX,0.00000,0.0000000000
2022-01-13,1325XX,0.00000,0.0000000000
2022-01-13,1326XX,0.00000,0.0000000000
2022-01-13,1330ZX,0.00000,0.0000000000
2022-01-13,1366YX,0.00000,0.0000000000
2022-01-13,1367ZX,0.00000,0.0000000000
2022-01-13,1373YX,0.00000,0.0000000000
2022-01-13,1374ZX,0.00000,0.0000000000
2022-01-13,1379ZX,25.00000,12254.5312500000
2022-01-13,1382ZX,13.00000,7975.7762500000
2022-01-13,1385ZX,8.00000,14252.3800000000
2022-01-13,1390YX,0.00000,0.0000000000
2022-01-13,1403ZX,2.00000,5100.0000000000
2022-01-13,1420ZX,0.00000,0.0000000000
2022-01-13,1434YX,0.00000,0.0000000000
2022-01-13,1436YX,0.00000,0.0000000000
2022-01-13,1441XX,1.00000,190.0000000000
2022-01-13,1445YX,4.00000,5167.4600000000
2022-01-13,1464XX,1.00000,842.5700000000
2022-01-13,1468XX,0.00000,0.0000000000
2022-01-13,1479ZX,23.00000,8867.9375000000
2022-01-13,1484YX,1.00000,0.2000000000
2022-01-13,1486ZX,8.00000,1525.7600000000
2022-01-13,1488YX,0.00000,0.0000000000
2022-01-13,1488ZX,0.00000,0.0000000000
2022-01-13,1491ZX,0.00000,0.0000000000
2022-01-13,1497ZX,193.00000,3226.6280400000
2022-01-13,1499XX,170.00000,2418.0103000000
2022-01-13,1499ZX,6.00000,39600.0000000000
2022-01-13,1511ZX,0.00000,0.0000000000
2022-01-13,1514YX,0.00000,0.0000000000
2022-01-13,1571XX,5.00000,1600.0000000000
2022-01-13,1582ZX,0.00000,0.0000000000
2022-01-13,1584YX,0.00000,0.0000000000
2022-01-13,1586ZX,10.00000,2865.7100000000
2022-01-13,1601XX,4.00000,3673.6120000000
2022-01-13,1624XX,0.00000,0.0000000000
2022-01-13,1624ZX,27.00000,41347.1790000000
2022-01-13,1630YX,3.00000,1328.4090000000
2022-01-13,1650XX,142.00000,40451.5400000000
2022-01-13,1668ZX,0.00000,0.0000000000
2022-01-13,1672XX,0.00000,0.0000000000
2022-01-13,1678ZX,0.00000,0.0000000000
2022-01-13,1681ZX,5.00000,465.0000000000
2022-01-13,1688ZX,0.00000,0.0000000000
2022-01-13,1695ZX,6.00000,9895.8000000000
2022-01-13,1698ZX,0.00000,0.0000000000
2022-01-13,1708XX,0.00000,0.0000000000
2022-01-13,1712XX,0.00000,0.0000000000
2022-01-13,1716XX,0.00000,0.0000000000
2022-01-13,1741YX,0.00000,0.0000000000
2022-01-13,1745YX,0.00000,0.0000000000
2022-01-13,1764XX,0.00000,0.0000000000
2022-01-13,1766ZX,0.00000,0.0000000000
2022-01-13,1767ZX,0.00000,0.0000000000
2022-01-13,1798XX,0.00000,0.0000000000
2022-01-13,1801XX,0.00000,0.0000000000
2022-01-13,1811ZX,0.00000,0.0000000000
2022-01-13,1819XX,0.00000,0.0000000000
2022-01-13,1826XX,0.00000,0.0000000000
2022-01-13,1827XX,0.00000,0.0000000000
2022-01-13,1830XX,0.00000,0.0000000000
2022-01-13,1842YX,0.00000,0.0000000000
2022-01-13,1851ZX,0.00000,0.0000000000
2022-01-13,1857XX,0.00000,0.0000000000
2022-01-13,1872ZX,0.00000,0.0000000000
2022-01-13,1876XX,0.00000,0.0000000000
2022-01-13,1882ZX,0.00000,0.0000000000
2022-01-13,1902YX,0.00000,0.0000000000
2022-01-13,1906ZX,0.00000,0.0000000000
2022-01-13,1907XX,2.00000,13234.8400000000
2022-01-13,1908XX,2.00000,55618.2000000000
2022-01-13,1921XX,1.00000,50000.0000000000
2022-01-13,1945XX,1.00000,965.0000000000
2022-01-13,1947ZX,0.00000,0.0000000000
2022-01-13,1953XX,1.00000,947.5600000000
2022-01-13,1956XX,1.00000,573.0900000000
2022-01-13,1956ZX,13.00000,16250.0000000000
2022-01-13,1964YX,170.00000,16851.7073000000
2022-01-13,1967YX,725.00000,129521.2500000000
2022-01-13,1970ZX,242.50000,59395.0400000000
2022-01-13,1971XX,0.00000,0.0000000000
2022-01-13,1979XX,0.00000,0.0000000000
2022-01-13,1990XX,25.00000,13646.1250000000
2022-01-13,1992XX,0.00000,0.0000000000
2022-01-13,1993XX,380.00000,31825.4750000000
2022-01-13,1994XX,0.00000,0.0000000000
2022-01-13,1995XX,0.00000,0.0000000000
2022-01-13,2013XX,382.50000,55018.8765000000
2022-01-13,2016ZX,10.50000,2806.9014750000
2022-01-13,2021ZX,1.00000,295.2746700000
2022-01-13,2025XX,49.00000,21697.4450000000
2022-01-13,2039ZX,22.00000,9894.5000000000
2022-01-13,2041ZX,0.00000,0.0000000000
2022-01-13,2044ZX,13.00000,9630.6600000000
2022-01-13,2053YX,9.00000,10915.8200100000
2022-01-13,2054XX,0.00000,0.0000000000
2022-01-13,2054ZX,0.00000,0.0000000000
2022-01-13,2060XX,2.00000,2202.3000000000
2022-01-13,2066XX,0.00000,0.0000000000
2022-01-13,2078ZX,2.00000,2258.4800000000
2022-01-13,2096XX,0.00000,0.0000000000
2022-01-13,2096YX,5.00000,7622.8833500000
2022-01-13,2115ZX,0.00000,0.0000000000
2022-01-13,2117YX,0.00000,0.0000000000
2022-01-13,2139YX,1.00000,2032.8500000000
2022-01-13,2142ZX,0.00000,0.0000000000
2022-01-13,2143XX,0.00000,0.0000000000
2022-01-13,2170YX,8.00000,2441.5200000000
2022-01-13,2173ZX,0.00000,0.0000000000
2022-01-13,2189ZX,2.00000,599.6100000000
2022-01-13,2200ZX,2.00000,896.0000000000
2022-01-13,2212XX,6.00000,4484.4300000000
2022-01-13,2212ZX,7.00000,6190.5200000000
2022-01-13,2220YX,0.00000,0.0000000000
2022-01-13,2223XX,0.00000,0.0000000000
2022-01-13,2227XX,5.00000,3758.1750000000
2022-01-13,2229XX,0.00000,0.0000000000
2022-01-13,2229ZX,0.00000,0.0000000000
2022-01-13,2234XX,0.00000,0.0000000000
2022-01-13,2236ZX,50.00000,80866.7500000000
2022-01-13,2255ZX,0.00000,0.0000000000
2022-01-13,2265YX,0.00000,0.0000000000
2022-01-13,2267ZX,4.00000,7585.7600000000
2022-01-13,2277XX,0.00000,0.0000000000
2022-01-13,2291XX,12980.00000,243452.3608000000
2022-01-13,2293XX,226.00000,2877.1992200000
2022-01-13,2315YX,126.00000,1880.1972000000
2022-01-13,2317ZX,1122.00000,41813.2598400000
2022-01-13,2326ZX,165.00000,10487.2680000000
2022-01-13,2331ZX,1341.00000,281776.5387900000
2022-01-13,2336YX,1000.00000,7920.6800000000
2022-01-13,2337ZX,0.00000,0.0000000000
2022-01-13,2342ZX,913.00000,2535.2640500000
2022-01-13,2348YX,0.00000,0.0000000000
2022-01-13,2359ZX,0.00000,0.0000000000
2022-01-13,2365XX,0.00000,0.0000000000
2022-01-13,2371ZX,0.00000,0.0000000000
2022-01-13,2391ZX,0.00000,0.0000000000
2022-01-13,2396ZX,1000.00000,764.6000000000
2022-01-13,2418ZX,0.00000,0.0000000000
2022-01-13,2422YX,0.00000,0.0000000000
2022-01-13,2429YX,6953.00000,36759.6766400000
2022-01-13,2449ZX,0.00000,0.0000000000
2022-01-13,2458ZX,0.00000,0.0000000000
2022-01-13,2471ZX,0.00000,0.0000000000
2022-01-13,2473ZX,0.00000,0.0000000000
2022-01-13,2483YX,0.00000,0.0000000000
2022-01-13,2484YX,45.00000,10785.2787000000
2022-01-13,2487YX,0.00000,0.0000000000
2022-01-13,2488ZX,10.00000,9.5000000000
2022-01-13,2498YX,0.00000,0.0000000000
2022-01-13,2498ZX,0.00000,0.0000000000
2022-01-13,2501ZX,213.00000,7480.9327500000
2022-01-13,2508YX,1.00000,463.1000000000
2022-01-13,2513ZX,0.00000,0.0000000000
2022-01-13,2515YX,61.00000,5490.0000000000
2022-01-13,2524XX,0.00000,0.0000000000
2022-01-13,2528ZX,0.00000,0.0000000000
2022-01-13,2539XX,0.00000,0.0000000000
2022-01-13,2548ZX,0.00000,0.0000000000
2022-01-13,2555ZX,0.00000,0.0000000000
2022-01-13,2564YX,225.00000,69571.1250000000
2022-01-13,2565ZX,0.00000,0.0000000000
2022-01-13,2573ZX,0.00000,0.0000000000
2022-01-13,2600YX,0.00000,0.0000000000
2022-01-13,2604ZX,0.00000,0.0000000000
2022-01-13,2606XX,6.00000,12249.1399800000
2022-01-13,2621XX,330.00000,20388.4989000000
2022-01-13,2632XX,0.00000,0.0000000000
2022-01-13,2640YX,0.00000,0.0000000000
2022-01-13,2646XX,0.00000,0.0000000000
2022-01-13,2661ZX,0.00000,0.0000000000
2022-01-13,2662ZX,0.00000,0.0000000000
2022-01-13,2670ZX,0.00000,0.0000000000
2022-01-13,2672YX,0.00000,0.0000000000
2022-01-13,2673YX,0.00000,0.0000000000
2022-01-13,2680YX,0.00000,0.0000000000
2022-01-13,2714ZX,1720.00000,85653.3512000000
2022-01-13,2727ZX,2523.00000,55227.0318900000
2022-01-13,2729XX,88.00000,6733.5840000000
2022-01-13,2752XX,136.00000,10404.2720000000
2022-01-13,2763ZX,0.00000,0.0000000000
2022-01-13,2766XX,0.00000,0.0000000000
2022-01-13,2767XX,0.00000,0.0000000000
2022-01-13,2785YX,250.00000,8620.6100000000
2022-01-13,2803YX,0.00000,0.0000000000
2022-01-13,2814YX,13.00000,656.4395500000
2022-01-13,2840XX,244.00000,2100.9424800000
2022-01-13,2847YX,0.00000,0.0000000000
2022-01-13,2867XX,8.00000,2381.0800000000
2022-01-13,2876ZX,1.00000,427.4250000000
2022-01-13,2884XX,0.00000,0.0000000000
2022-01-13,2895ZX,0.00000,0.0000000000
2022-01-13,2923ZX,374.77000,7566.0703789000
2022-01-13,2925ZX,0.00000,0.0000000000
2022-01-13,2930ZX,16.00000,320.1332800000
2022-01-13,2935YX,32.00000,751.8400000000
2022-01-13,2938ZX,2.00000,58.4120000000
2022-01-13,2953YX,60.00000,2874.5550000000
2022-01-13,2953ZX,2.00000,3039.6400000000
2022-01-13,2956XX,7.00000,84.1581300000
2022-01-13,2970ZX,3.00000,1536.6150000000
2022-01-13,2977YX,8.00000,422.4000000000
2022-01-13,2982XX,0.00000,0.0000000000
2022-01-13,2987XX,0.00000,0.0000000000
2022-01-13,2988XX,2.00000,18522.0000000000
2022-01-13,2994ZX,0.00000,0.0000000000
2022-01-13,3003XX,0.00000,0.0000000000
2022-01-13,3006ZX,0.00000,0.0000000000
2022-01-13,3007ZX,0.00000,0.0000000000
2022-01-13,3016YX,1.00000,20005.8000000000
2022-01-13,3025ZX,0.00000,0.0000000000
2022-01-13,3027ZX,2.00000,2291.6600000000
2022-01-13,3038YX,0.00000,0.0000000000
2022-01-13,3044XX,0.00000,0.0000000000
2022-01-13,3053XX,32.00000,1307.8873600000
2022-01-13,3075XX,2.00000,120.7600000000
2022-01-13,3075YX,0.00000,0.0000000000
2022-01-13,3079YX,1614.00000,217083.0000000000
2022-01-13,3084ZX,6.00000,16618.8600000000
2022-01-13,3098XX,0.00000,0.0000000000
2022-01-13,3120YX,4.00000,6139.5200000000
2022-01-13,3125XX,3.00000,357.4080000000
2022-01-13,3126YX,0.00000,0.0000000000
2022-01-13,3132YX,0.00000,0.0000000000
2022-01-13,3138ZX,33.00000,12411.8280000000
2022-01-13,3143ZX,11.00000,525.4040000000
2022-01-13,3160YX,0.00000,0.0000000000
2022-01-13,3161YX,150.00000,54000.0000000000
2022-01-13,3177ZX,2054.25000,142680.8507850000
2022-01-13,3178ZX,1.00000,26000.0000000000
2022-01-13,3180YX,0.00000,0.0000000000
2022-01-13,3193XX,1.00000,1425.0000000000
2022-01-13,3205XX,0.00000,0.0000000000
2022-01-13,3239XX,0.00000,0.0000000000
2022-01-13,3249ZX,0.00000,0.0000000000
2022-01-13,3250ZX,250.00000,8688.3550000000
2022-01-13,3264ZX,0.00000,0.0000000000
2022-01-13,3271ZX,0.00000,0.0000000000
2022-01-13,3274ZX,0.00000,0.0000000000
2022-01-13,3276XX,0.00000,0.0000000000
2022-01-13,3291ZX,0.00000,0.0000000000
2022-01-13,3296XX,0.00000,0.0000000000
2022-01-13,3299ZX,0.00000,0.0000000000
2022-01-13,3300ZX,0.00000,0.0000000000
2022-01-13,3312XX,0.00000,0.0000000000
2022-01-13,3322XX,0.00000,0.0000000000
2022-01-13,3332ZX,0.00000,0.0000000000
2022-01-13,3345XX,18.00000,559.1640600000
2022-01-13,3358YX,6.00000,8181.8400000000
2022-01-13,3365ZX,33.00000,439.7184000000
2022-01-13,3378ZX,300.00000,450.0000000000
2022-01-13,3399XX,16.00000,3116.0480000000
2022-01-13,3404ZX,28.00000,11103.1200000000
2022-01-13,3407ZX,8.00000,8140.7360000000
2022-01-13,3413XX,61.00000,2153.3244000000
2022-01-13,3420XX,4.00000,69.0200000000
2022-01-13,3423ZX,2.00000,59.1100000000
2022-01-13,3448ZX,137.00000,893.9935000000
2022-01-13,3461ZX,35.00000,1052.2400000000
2022-01-13,3462XX,0.00000,0.0000000000
2022-01-13,3494XX,80.00000,280.0000000000
2022-01-13,3495ZX,30.00000,1195.0500000000
2022-01-13,3502YX,13.00000,16046.3550000000
2022-01-13,3512XX,0.00000,0.0000000000
2022-01-13,3533ZX,8000.00000,5150.1600000000
2022-01-13,3551ZX,4808.00000,33984.4344800000
2022-01-13,3556XX,0.00000,0.0000000000
2022-01-13,3570ZX,0.00000,0.0000000000
2022-01-13,3576YX,8.00000,358.3200000000
2022-01-13,3579ZX,0.00000,0.0000000000
2022-01-13,3590YX,8.00000,920.6800000000
2022-01-13,3610XX,0.00000,0.0000000000
2022-01-13,3616ZX,0.00000,0.0000000000
2022-01-13,3619ZX,2273.00000,1694.5215000000
2022-01-20,1009XX,396.00000,11390.2509600000
2022-01-20,1077ZX,4794.00000,110155.0938000000
2022-01-20,1083XX,861.00000,24986.2200000000
2022-01-20,1116ZX,405.00000,13284.0000000000
2022-01-20,1126ZX,1837.00000,60253.6000000000
2022-01-20,1130XX,996.00000,17197.0256400000
2022-01-20,1145YX,74.00000,6312.2488400000
2022-01-20,1161XX,300.00000,40977.7500000000
2022-01-20,1163ZX,835.00000,79044.6487500000
2022-01-20,1193YX,48.00000,39120.0000000000
2022-01-20,1196XX,0.00000,0.0000000000
2022-01-20,1206YX,0.00000,0.0000000000
2022-01-20,1214ZX,118.00000,37483.7655400000
2022-01-20,1224XX,30.00000,20940.0000000000
2022-01-20,1234YX,171.00000,85158.0000000000
2022-01-20,1244XX,0.00000,0.0000000000
2022-01-20,1255ZX,1.00000,84500.0000000000
2022-01-20,1265ZX,0.00000,0.0000000000
2022-01-20,1266ZX,0.00000,0.0000000000
2022-01-20,1281YX,0.00000,0.0000000000
2022-01-20,1283ZX,1.00000,98333.3300000000
2022-01-20,1295ZX,0.00000,0.0000000000
2022-01-20,1296ZX,0.00000,0.0000000000
2022-01-20,1308YX,0.00000,0.0000000000
2022-01-20,1315YX,0.00000,0.0000000000
2022-01-20,1317YX,0.00000,0.0000000000
2022-01-20,1317ZX,0.00000,0.0000000000
2022-01-20,1321YX,0.00000,0.0000000000
2022-01-20,1325XX,0.00000,0.0000000000
2022-01-20,1326XX,0.00000,0.0000000000
2022-01-20,1330ZX,0.00000,0.0000000000
2022-01-20,1366YX,0.00000,0.0000000000
2022-01-20,1367ZX,0.00000,0.0000000000
2022-01-20,1373YX,0.00000,0.0000000000
2022-01-20,1374ZX,0.00000,0.0000000000
2022-01-20,1379ZX,0.00000,0.0000000000
2022-01-20,1382ZX,19.00000,11656.9037500000
2022-01-20,1385ZX,14.00000,24941.6650000000
2022-01-20,1390YX,0.00000,0.0000000000
2022-01-20,1403ZX,6.00000,15300.0000000000
2022-01-20,1420ZX,0.00000,0.0000000000
2022-01-20,1434YX,0.00000,0.0000000000
2022-01-20,1436YX,0.00000,0.0000000000
2022-01-20,1441XX,0.00000,0.0000000000
2022-01-20,1445YX,6.00000,7751.1900000000
2022-01-20,1464XX,6.00000,5055.4200000000
2022-01-20,1468XX,0.00000,0.0000000000
2022-01-20,1479ZX,54.00000,20820.3750000000
2022-01-20,1484YX,0.00000,0.0000000000
2022-01-20,1486ZX,3.00000,572.1600000000
2022-01-20,1488YX,0.00000,0.0000000000
2022-01-20,1488ZX,0.00000,0.0000000000
2022-01-20,1491ZX,0.00000,0.0000000000
2022-01-20,1497ZX,230.00000,3845.2044000000
2022-01-20,1499XX,263.00000,3740.8041700000
2022-01-20,1499ZX,11.00000,72600.0000000000
2022-01-20,1511ZX,238.00000,1615.3060000000
2022-01-20,1514YX,0.00000,0.0000000000
2022-01-20,1571XX,4.00000,1280.0000000000
2022-01-20,1582ZX,0.00000,0.0000000000
2022-01-20,1584YX,1.00000,425.0000000000
2022-01-20,1586ZX,0.00000,0.0000000000
2022-01-20,1601XX,7.00000,6428.8210000000
2022-01-20,1624XX,5.00000,3610.5050000000
2022-01-20,1624ZX,5.00000,7656.8850000000
2022-01-20,1630YX,4.00000,1771.2120000000
2022-01-20,1650XX,5.00000,1424.3500000000
2022-01-20,1668ZX,0.00000,0.0000000000
2022-01-20,1672XX,0.00000,0.0000000000
2022-01-20,1678ZX,0.00000,0.0000000000
2022-01-20,1681ZX,0.00000,0.0000000000
2022-01-20,1688ZX,0.00000,0.0000000000
2022-01-20,1695ZX,2.00000,3298.6000000000
2022-01-20,1698ZX,0.00000,0.0000000000
2022-01-20,1708XX,3.00000,360.0000000000
2022-01-20,1712XX,0.00000,0.0000000000
2022-01-20,1716XX,3.00000,420.0000000000
2022-01-20,1741YX,0.00000,0.0000000000
2022-01-20,1745YX,0.00000,0.0000000000
2022-01-20,1764XX,0.00000,0.0000000000
2022-01-20,1766ZX,0.00000,0.0000000000
2022-01-20,1767ZX,0.00000,0.0000000000
2022-01-20,1798XX,0.00000,0.0000000000
2022-01-20,1801XX,0.00000,0.0000000000
2022-01-20,1811ZX,0.00000,0.0000000000
2022-01-20,1819XX,0.00000,0.0000000000
2022-01-20,1826XX,0.00000,0.0000000000
2022-01-20,1827XX,0.00000,0.0000000000
2022-01-20,1830XX,0.00000,0.0000000000
2022-01-20,1842YX,0.00000,0.0000000000
2022-01-20,1851ZX,0.00000,0.0000000000
2022-01-20,1857XX,0.00000,0.0000000000
2022-01-20,1872ZX,0.00000,0.0000000000
2022-01-20,1876XX,0.00000,0.0000000000
2022-01-20,1882ZX,0.00000,0.0000000000
2022-01-20,1902YX,0.00000,0.0000000000
2022-01-20,1906ZX,0.00000,0.0000000000
2022-01-20,1907XX,1.00000,6617.4200000000
2022-01-20,1908XX,1.00000,27809.1000000000
2022-01-20,1921XX,3.00000,150000.0000000000
2022-01-20,1945XX,0.00000,0.0000000000
2022-01-20,1947ZX,0.00000,0.0000000000
2022-01-20,1953XX,0.00000,0.0000000000
2022-01-20,1956XX,1.00000,573.0900000000
2022-01-20,1956ZX,2.00000,2500.0000000000
2022-01-20,1964YX,1220.00000,120935.7818000000
2022-01-20,1967YX,220.00000,39303.0000000000
2022-01-20,1970ZX,976.25000,239110.9600000000
2022-01-20,1971XX,0.00000,0.0000000000
2022-01-20,1979XX,0.00000,0.0000000000
2022-01-20,1990XX,22.50000,12281.5125000000
2022-01-20,1992XX,50.00000,29319.5800000000
2022-01-20,1993XX,790.00000,66163.4875000000
2022-01-20,1994XX,260.00000,117139.5342000000
2022-01-20,1995XX,0.00000,0.0000000000
2022-01-20,2013XX,275.00000,39556.0550000000
2022-01-20,2016ZX,497.00000,132860.0031500000
2022-01-20,2021ZX,12.00000,3543.2960400000
2022-01-20,2025XX,5.00000,2214.0250000000
2022-01-20,2039ZX,0.00000,0.0000000000
2022-01-20,2041ZX,9.00000,5835.7800000000
2022-01-20,2044ZX,6.00000,4444.9200000000
2022-01-20,2053YX,3.00000,3638.6066700000
2022-01-20,2054XX,69.00000,51876.2700000000
2022-01-20,2054ZX,0.00000,0.0000000000
2022-01-20,2060XX,0.00000,0.0000000000
2022-01-20,2066XX,0.00000,0.0000000000
2022-01-20,2078ZX,2.00000,2258.4800000000
2022-01-20,2096XX,0.00000,0.0000000000
2022-01-20,2096YX,4.00000,6098.3066800000
2022-01-20,2115ZX,0.00000,0.0000000000
2022-01-20,2117YX,0.00000,0.0000000000
2022-01-20,2139YX,0.00000,0.0000000000
2022-01-20,2142ZX,0.00000,0.0000000000
2022-01-20,2143XX,0.00000,0.0000000000
2022-01-20,2170YX,11.00000,3357.0900000000
2022-01-20,2173ZX,0.00000,0.0000000000
2022-01-20,2189ZX,4.00000,1199.2200000000
2022-01-20,2200ZX,13.00000,5824.0000000000
2022-01-20,2212XX,14.00000,10463.6700000000
2022-01-20,2212ZX,0.00000,0.0000000000
2022-01-20,2220YX,7.00000,5264.0000000000
2022-01-20,2223XX,2.00000,1837.4000000000
2022-01-20,2227XX,23.00000,17287.6050000000
2022-01-20,2229XX,0.00000,0.0000000000
2022-01-20,2229ZX,12.00000,9012.0000000000
2022-01-20,2234XX,0.00000,0.0000000000
2022-01-20,2236ZX,0.00000,0.0000000000
2022-01-20,2255ZX,0.00000,0.0000000000
2022-01-20,2265YX,0.00000,0.0000000000
2022-01-20,2267ZX,4.00000,7585.7600000000
2022-01-20,2277XX,0.00000,0.0000000000
2022-01-20,2291XX,1588.00000,29784.4644800000
2022-01-20,2293XX,0.00000,0.0000000000
2022-01-20,2315YX,419.00000,6252.4018000000
2022-01-20,2317ZX,961.66000,35837.9139552000
2022-01-20,2326ZX,291.00000,18495.7272000000
2022-01-20,2331ZX,408.00000,85730.6695200000
2022-01-20,2336YX,0.00000,0.0000000000
2022-01-20,2337ZX,357.00000,616.5604200000
2022-01-20,2342ZX,0.00000,0.0000000000
2022-01-20,2348YX,0.00000,0.0000000000
2022-01-20,2359ZX,273.00000,19929.0000000000
2022-01-20,2365XX,0.00000,0.0000000000
2022-01-20,2371ZX,0.00000,0.0000000000
2022-01-20,2391ZX,0.00000,0.0000000000
2022-01-20,2396ZX,2400.00000,1835.0400000000
2022-01-20,2418ZX,0.00000,0.0000000000
2022-01-20,2422YX,0.00000,0.0000000000
2022-01-20,2429YX,0.00000,0.0000000000
2022-01-20,2449ZX,0.00000,0.0000000000
2022-01-20,2458ZX,20.00000,136.6526000000
2022-01-20,2471ZX,0.00000,0.0000000000
2022-01-20,2473ZX,0.00000,0.0000000000
2022-01-20,2483YX,0.00000,0.0000000000
2022-01-20,2484YX,0.00000,0.0000000000
2022-01-20,2487YX,0.00000,0.0000000000
2022-01-20,2488ZX,0.00000,0.0000000000
2022-01-20,2498YX,0.00000,0.0000000000
2022-01-20,2498ZX,0.00000,0.0000000000
2022-01-20,2501ZX,1087.00000,38177.3422500000
2022-01-20,2508YX,3.00000,1389.3000000000
2022-01-20,2513ZX,4.00000,19220.1200000000
2022-01-20,2515YX,394.00000,35460.0000000000
2022-01-20,2524XX,0.00000,0.0000000000
2022-01-20,2528ZX,40.00000,840.0000000000
2022-01-20,2539XX,0.00000,0.0000000000
2022-01-20,2548ZX,0.00000,0.0000000000
2022-01-20,2555ZX,0.00000,0.0000000000
2022-01-20,2564YX,185.00000,57202.9250000000
2022-01-20,2565ZX,0.00000,0.0000000000
2022-01-20,2573ZX,0.00000,0.0000000000
2022-01-20,2600YX,0.00000,0.0000000000
2022-01-20,2604ZX,26.00000,3355.0400000000
2022-01-20,2606XX,2.00000,4083.0466600000
2022-01-20,2621XX,0.00000,0.0000000000
2022-01-20,2632XX,0.00000,0.0000000000
2022-01-20,2640YX,0.00000,0.0000000000
2022-01-20,2646XX,0.00000,0.0000000000
2022-01-20,2661ZX,21.00000,3822.0000000000
2022-01-20,2662ZX,0.00000,0.0000000000
2022-01-20,2670ZX,0.00000,0.0000000000
2022-01-20,2672YX,0.00000,0.0000000000
2022-01-20,2673YX,357.00000,4641.0000000000
2022-01-20,2680YX,2.00000,431.1400000000
2022-01-20,2714ZX,0.62000,30.8750452000
2022-01-20,2727ZX,78.00000,1707.3755400000
2022-01-20,2729XX,177.00000,13543.6860000000
2022-01-20,2752XX,37.00000,2830.5740000000
2022-01-20,2763ZX,0.00000,0.0000000000
2022-01-20,2766XX,525.00000,191011.9995000000
2022-01-20,2767XX,0.00000,0.0000000000
2022-01-20,2785YX,402.00000,13861.9408800000
2022-01-20,2803YX,0.00000,0.0000000000
2022-01-20,2814YX,172.00000,8685.2002000000
2022-01-20,2840XX,0.00000,0.0000000000
2022-01-20,2847YX,0.00000,0.0000000000
2022-01-20,2867XX,41.00000,12203.0350000000
2022-01-20,2876ZX,1.00000,427.4250000000
2022-01-20,2884XX,0.00000,0.0000000000
2022-01-20,2895ZX,0.00000,0.0000000000
2022-01-20,2923ZX,150.00000,3028.2855000000
