Product_ID,In_Stock_Quantity,Avg_Lead_Time_in_Days,Max_Lead_Time_in_Days,Price_Per_Unit,annual_sales_quantity,annual_Revenue,Revenue_Percent,cumulative_sum,ABC_Analysis,value_in_Inventory,ABC_rank,average_weekly_demand,SD_Weekly_Demand,Coff_Var,Coff_rank,XYZ_Analysis,peak_weekly_demand,Safety_Stock,Reorder_Point,Reorder_Time,Inventory_Status
2484YX,1396.00000,60,85.00000,239.67286,2631.60000,630723.0983760000,0.15145595683337,91.57804393550339,"C[Low Value]",334583.3125600000,95,50.200000000,158.9189089524639,3.165715317778165,231,"Z [Uncertain Demand]",1124.00000,13218.28571332228570,160507.75507901208146000946940,"Yes [Reorder]","Below Reorder point"
2487YX,397.00000,30,44.00000,14.40000,537.00000,7732.8000000000,0.00185688240373,99.99677441242930,"C[Low Value]",5716.8000000000,284,10.132075471,59.06761004196613,5.829764119999825,277,"Z [Uncertain Demand]",435.00000,2690.86253338500000,16913.99306506938390472500000,"Yes [Reorder]","Below Reorder point"
2488ZX,22.00000,30,42.00000,0.95000,603.00000,572.8500000000,0.00013755885125,99.99987566034190,"C[Low Value]",20.9000000000,288,11.377358490,62.46938160655544,5.490675332192634,271,"Z [Uncertain Demand]",458.00000,2699.23989218571430,16195.43935311428580000000000,"Yes [Reorder]","Below Reorder point"
2498YX,32.00000,60,96.00000,1474.56000,71.00000,104693.7600000000,0.02514018217521,99.21361989900551,"C[Low Value]",47185.9200000000,196,1.339622641,2.502401836624205,1.8679901041058955,175,"Z [Uncertain Demand]",15.00000,194.23180593000000,2663.75048127021948402000000,"Yes [Reorder]","Below Reorder point"
2498ZX,23.00000,30,45.00000,117.17000,79.00000,9256.4300000000,0.00222275268834,99.98916045977417,"C[Low Value]",2694.9100000000,280,1.490566037,2.237102586268246,1.5008409763386055,146,"Z [Uncertain Demand]",11.00000,64.32614554942860,413.52522135242605968604080,"Yes [Reorder]","Below Reorder point"
2501ZX,22117.00000,90,125.00000,35.12175,76878.00000,2700089.8965000000,0.64837438150510,74.66162497629682,"B[Medium Value]",776787.7447500000,41,1451.471698113,2117.1309493619365,1.4586098730787058,141,"Y [Variable Demand]",14683.00000,243534.64959359242860,4348833.02842221698934377251020,"Yes [Reorder]","Below Reorder point"
2508YX,46.00000,60,89.00000,463.10000,92.00000,42605.2000000000,0.01023081499424,99.65895693106748,"C[Low Value]",21302.6000000000,224,1.735849056,1.7062697191753073,0.9829597298668044,88,"Y [Variable Demand]",6.00000,61.40700808971430,780.74624569453695483151020,"Yes [Reorder]","Below Reorder point"
2513ZX,19.00000,30,44.00000,4805.03000,125.00000,600628.7500000000,0.14422938095514,92.01800097766666,"C[Low Value]",91295.5700000000,98,2.396226415,2.857229312631841,1.1923870360271616,119,"Y [Variable Demand]",18.00000,102.87331535142860,646.63226784978454617755100,"Yes [Reorder]","Below Reorder point"
2515YX,8140.00000,30,43.00000,90.00000,9619.00000,865710.0000000000,0.20788351770820,88.60186714856351,"B[Medium Value]",732600.0000000000,78,182.754716981,355.0059742075239,1.9425270114611153,184,"Z [Uncertain Demand]",2166.00000,12522.19406822485710,76922.04926550509869866440820,"Yes [Reorder]","Below Reorder point"
2524XX,3996.00000,30,41.00000,14.00000,4040.00000,56560.0000000000,0.01358179039352,99.51192143389985,"C[Low Value]",55944.0000000000,212,76.226415094,538.6363859630862,7.066269419844248,288,"Z [Uncertain Demand]",3960.00000,22867.60107760285710,133938.80630840707714605673470,"Yes [Reorder]","Below Reorder point"
2528ZX,3996.00000,30,43.00000,21.00000,176132.80797,3698788.9673700000,0.88819265319465,65.58561002290056,"A [High Value]",83916.0000000000,29,3323.260527735,2557.7596004239053,0.7696536516103872,29,"X [Uniform Demand]",9758.89865,45704.97515134237260,280759.13303335602441313510920,"Yes [Reorder]","Below Reorder point"
2539XX,187.00000,30,45.00000,30.00000,880.16017,26404.8051000000,0.00634060339905,99.80153643759380,"C[Low Value]",5610.0000000000,245,16.606795660,14.086494328400065,0.848236746980005,69,"Y [Variable Demand]",56.49957,292.03953999628596,1877.39704266638714857355088,"Yes [Reorder]","Below Reorder point"
2548ZX,86.00000,30,41.00000,30.00000,873.94369,26218.3107000000,0.00629582037482,99.82677746816465,"C[Low Value]",2580.0000000000,249,16.489503584,12.254541126203756,0.7431722285499553,21,"X [Uniform Demand]",41.91844,174.85299034829738,1024.13894344361994137881466,"Yes [Reorder]","Below Reorder point"
2555ZX,275.00000,30,44.00000,682.50000,399.00000,272317.5000000000,0.06539178227524,97.18702916051623,"C[Low Value]",187687.5000000000,151,7.528301886,31.48920376446799,4.18277644033203,256,"Z [Uncertain Demand]",225.00000,1382.02156318500000,8686.99268188998459772500000,"Yes [Reorder]","Below Reorder point"
2564YX,1340.00000,60,96.00000,309.20500,9424.00000,2913947.9200000000,0.69972825083236,72.63521626862885,"B[Medium Value]",414334.7000000000,38,179.792452830,254.21416899265304,1.4139312579100378,138,"Y [Variable Demand]",1666.00000,21306.92183240971430,292209.21369553124701931151020,"Yes [Reorder]","Below Reorder point"
2565ZX,1735.00000,30,40.00000,463.03583,17706.02555,8198524.2365454565,1.96871707420381,47.45197002985200,"A [High Value]",803367.1650500000,15,334.075953773,385.6831142558008,1.1544773273860565,111,"Y [Variable Demand]",2572.67466,13269.24396880923584,75824.25124654727795176878976,"Yes [Reorder]","Below Reorder point"
2573ZX,444.00000,60,81.00000,1618.99000,4981.51624,8065024.9773976000,1.93665980837218,49.38862983822418,"A [High Value]",718831.5600000000,16,93.990872452,95.78527940250036,1.0190912894378839,93,"Y [Variable Demand]",593.89036,6066.52383015690416,70198.34717492995220993275536,"Yes [Reorder]","Below Reorder point"
2600YX,417.00000,60,80.00000,1467.79000,508.00000,745637.3200000000,0.17905038525154,89.95824793672536,"B[Medium Value]",612068.4300000000,85,9.584905660,61.474778986233,6.413707256690203,283,"Z [Uncertain Demand]",452.00000,5083.55795122742860,58097.80515398000802787004080,"Yes [Reorder]","Below Reorder point"
2604ZX,843.00000,30,42.00000,129.04000,981.00000,126588.2400000000,0.03039771821013,98.96513116370710,"C[Low Value]",108780.7200000000,187,18.509433962,122.46857473569622,6.616548889994426,284,"Z [Uncertain Demand]",901.00000,5326.67385444857140,31960.04312669142840000000000,"Yes [Reorder]","Below Reorder point"
2606XX,43.00000,60,79.00000,2041.52333,244.00000,498131.6925200000,0.11961669441614,93.83430327257043,"C[Low Value]",87785.5031900000,112,4.735849056,6.028707873062478,1.272994092880666,125,"Y [Variable Demand]",25.00000,241.54986521642860,2726.06276441287286770255100,"Yes [Reorder]","Below Reorder point"
2621XX,1627.00000,60,80.00000,61.78333,1757.00000,108553.3108100000,0.02606697867652,99.16296824822335,"C[Low Value]",100521.4779100000,194,33.169811320,73.87999853128903,2.227326463166901,198,"Z [Uncertain Demand]",330.00000,3487.11590278285710,39852.75317266858634126693880,"Yes [Reorder]","Below Reorder point"
2632XX,2670.00000,30,41.00000,185.82000,3639.00000,676198.9800000000,0.16237611051402,90.79652918528648,"C[Low Value]",496139.4000000000,90,68.660377358,198.56741105209855,2.8920232992130845,222,"Z [Uncertain Demand]",1225.00000,6880.74123971928570,40301.48440308713892289724490,"Yes [Reorder]","Below Reorder point"
2640YX,2588.00000,60,84.00000,444.45667,1888.00000,839134.1929600000,0.20150185149964,89.00796320792675,"B[Medium Value]",1150253.8619600000,80,35.622641509,163.67365440943576,4.594652374897126,261,"Z [Uncertain Demand]",1178.00000,13830.66307278000000,165967.95687336000000000000000,"Yes [Reorder]","Below Reorder point"
2646XX,277.00000,120,157.00000,908.33214,1442.00000,1309814.9458800000,0.31452673354392,85.09455091227539,"B[Medium Value]",251608.0027800000,64,27.566037735,52.593675433660444,1.9079156728746474,179,"Z [Uncertain Demand]",334.00000,7018.58221006628570,157416.77242176178943710497960,"Yes [Reorder]","Below Reorder point"
2661ZX,711.00000,120,157.00000,182.00000,805.00000,146510.0000000000,0.03518154368025,98.79786878637253,"C[Low Value]",129402.0000000000,182,15.188679245,93.24527538312317,6.139129932170951,279,"Z [Uncertain Demand]",685.00000,15103.19406969428570,338743.06698308429694588897960,"Yes [Reorder]","Below Reorder point"
2662ZX,173.00000,60,82.00000,2015.43638,470.00000,947255.0986000000,0.22746499643529,87.52343557338931,"B[Medium Value]",348670.4937400000,73,8.867924528,35.667774015763676,4.022110687020912,253,"Z [Uncertain Demand]",240.00000,2735.41778969142860,32043.46553560375851723102040,"Yes [Reorder]","Below Reorder point"
2670ZX,292.00000,60,82.00000,4550.00000,390.00000,1774500.0000000000,0.42611186445021,81.75122549359313,"B[Medium Value]",1328600.0000000000,55,7.358490566,42.58447513178847,5.787120979477854,276,"Z [Uncertain Demand]",312.00000,3591.78436648800000,42075.18829211891875243200000,"Yes [Reorder]","Below Reorder point"
2672YX,96.00000,120,171.00000,11375.00000,54.00000,614250.0000000000,0.14750026077123,91.87377159671152,"C[Low Value]",1092000.0000000000,97,1.018867924,3.744130329723085,3.67479458478181,244,"Z [Uncertain Demand]",19.00000,446.67654986342860,10911.67000355136920007804080,"Yes [Reorder]","Below Reorder point"
2673YX,4840.00000,60,95.00000,13.00000,31820.00000,413660.0000000000,0.09933245074583,94.89447283447958,"C[Low Value]",62920.0000000000,122,627.924528301,886.9091729689549,1.4124454978191403,137,"Y [Variable Demand]",4440.00000,54874.93261266000000,744731.22829115360030886000000,"Yes [Reorder]","Below Reorder point"
2680YX,4097.00000,45,68.00000,215.57000,4192.00000,903669.4400000000,0.21699874326575,88.18116334036426,"B[Medium Value]",883190.2900000000,76,79.094339622,563.4314431233277,7.123536852523512,289,"Z [Uncertain Demand]",4142.00000,39728.10781553228570,385930.19019667703028127648980,"Yes [Reorder]","Below Reorder point"
2714ZX,9014.00000,90,124.00000,49.79846,29572.52000,1472665.9543192000,0.35363225444199,84.43422436085743,"B[Medium Value]",448883.3184400000,62,589.424905660,1037.6582131289897,1.7604587169031938,167,"Z [Uncertain Demand]",4625.00000,74350.25121162142860,1317061.59287033666342525102040,"Yes [Reorder]","Below Reorder point"
2727ZX,3923.00000,90,120.00000,21.88943,9932.00000,217405.8187600000,0.05220580376114,98.08528278503281,"C[Low Value]",85872.2338900000,166,187.396226415,420.4965770449444,2.243890312464083,199,"Z [Uncertain Demand]",2523.00000,40842.04851535885710,700149.40308543008012969240820,"Yes [Reorder]","Below Reorder point"
2729XX,880.00000,90,119.00000,76.51800,2345.00000,179434.7100000000,0.04308777617649,98.55588162377578,"C[Low Value]",67335.8400000000,176,44.245283018,78.77599137664174,1.7804381846669135,169,"Z [Uncertain Demand]",407.00000,6350.13207548285710,107952.24528320857070000000000,"Yes [Reorder]","Below Reorder point"
2752XX,933.00000,45,61.00000,76.50200,3362.00000,257199.7240000000,0.06176154067609,97.57141773545434,"C[Low Value]",71376.3660000000,157,64.188679245,97.788963494223,1.52346121846463,147,"Z [Uncertain Demand]",447.00000,3482.64420472585710,30348.75664018742781293546940,"Yes [Reorder]","Below Reorder point"
2763ZX,8782.00000,90,136.00000,10.08731,29590.00000,298483.5029000000,0.07167504194328,96.77917085238791,"C[Low Value]",88586.7564200000,145,558.301886792,883.1214704138235,1.5817991866161072,155,"Z [Uncertain Demand]",4710.00000,84330.40430998285710,1638419.28368862099262286693880,"Yes [Reorder]","Below Reorder point"
2766XX,7502.00000,90,126.00000,363.83238,3958.00000,1440048.5600400000,0.34579981787404,84.78002417873147,"B[Medium Value]",2729470.5147600000,63,78.245283018,159.74306087156967,2.0415679349619253,190,"Z [Uncertain Demand]",689.00000,11395.98921834000000,205127.80593012000000000000000,"Yes [Reorder]","Below Reorder point"
2767XX,3706.00000,45,62.00000,147.86565,3013.00000,445519.2034500000,0.10698282244602,94.28168569960959,"C[Low Value]",547990.0989000000,116,56.849056603,117.71285757610612,2.0706211256616394,191,"Z [Uncertain Demand]",525.00000,4284.54177890571430,37948.79861255282068872775510,"Yes [Reorder]","Below Reorder point"
2785YX,4220.00000,45,63.00000,34.48244,12335.00000,425340.8974000000,0.10213739240239,94.59322421342885,"C[Low Value]",145515.8968000000,119,232.735849056,428.08137786329326,1.839344388067564,174,"Z [Uncertain Demand]",2000.00000,16503.84097035428570,148534.56873318857130000000000,"Yes [Reorder]","Below Reorder point"
2803YX,4811.00000,45,67.00000,42.48576,8009.00000,340268.4518400000,0.08170888950529,95.95829725497311,"C[Low Value]",204398.9913600000,134,151.113207547,293.0983903560957,1.9395947919703493,183,"Z [Uncertain Demand]",1600.00000,14342.84366508357140,137281.50364536725040067846940,"Yes [Reorder]","Below Reorder point"
2814YX,4499.00000,90,119.00000,50.49535,10228.00000,516466.4398000000,0.12401942946697,93.34639197298152,"C[Low Value]",227178.5796500000,108,192.981132075,419.49549621195536,2.1737643038021095,196,"Z [Uncertain Demand]",2000.00000,31518.81401617857140,535819.83827503571380000000000,"Yes [Reorder]","Below Reorder point"
2840XX,11008.00000,90,127.00000,8.61042,41083.00000,353741.8848600000,0.08494427393171,95.70922317515661,"C[Low Value]",94783.5033600000,131,775.150943396,1459.428505313553,1.8827668568907066,176,"Z [Uncertain Demand]",5693.00000,93321.05929431457140,1693110.64711686060171915893880,"Yes [Reorder]","Below Reorder point"
2847YX,3638.00000,90,118.00000,241.79216,10408.00000,2516572.8012800000,0.60430629945231,75.88425124177680,"B[Medium Value]",879639.8780800000,43,200.150943396,380.678411113356,1.9019566166129989,178,"Z [Uncertain Demand]",1842.00000,28477.48787035971430,480049.08123913839993280575510,"Yes [Reorder]","Below Reorder point"
2867XX,265.00000,30,47.00000,297.63500,2330.00000,693489.5500000000,0.16652810658058,90.46973247593085,"C[Low Value]",78873.2750000000,88,44.018867924,44.23457648954007,1.0049003660410463,92,"Y [Variable Demand]",161.00000,892.34770885114290,5991.47747345986012604253060,"Yes [Reorder]","Below Reorder point"
2876ZX,577.00000,30,47.00000,427.42500,632.00000,270132.6000000000,0.06486712078602,97.31695741225133,"C[Low Value]",246624.2250000000,153,12.018867924,31.505309864557777,2.6213209150627304,216,"Z [Uncertain Demand]",228.00000,1479.34770883200000,9932.76318744932922604800000,"Yes [Reorder]","Below Reorder point"
2884XX,690.00000,15,23.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",20700.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","In Stock"
2895ZX,470.00000,30,42.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",14100.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","In Stock"
2923ZX,495.00000,15,22.00000,20.18857,3695.77000,74612.3113489000,0.01791670391649,99.43529936189633,"C[Low Value]",9993.3421500000,207,73.071132075,92.92834171047079,1.271751772164819,124,"Y [Variable Demand]",374.77000,1021.26757380376860,3209.69808822218625102534120,"Yes [Reorder]","Below Reorder point"
2925ZX,131.00000,30,43.00000,48.00000,173.00000,8304.0000000000,0.00199404503939,99.99115450481356,"C[Low Value]",6288.0000000000,281,3.547169811,13.846280118577244,3.9034725869731544,249,"Z [Uncertain Demand]",87.00000,519.22641502114290,3189.53369182768374426759180,"Yes [Reorder]","Below Reorder point"
2930ZX,233.00000,15,24.00000,20.00833,1062.00000,21248.8464600000,0.00510249962383,99.95787798104977,"C[Low Value]",4661.9408900000,271,20.452830188,45.89510848179869,2.243949031011174,200,"Z [Uncertain Demand]",316.00000,1039.60107798800000,3564.34655250765652686400000,"Yes [Reorder]","Below Reorder point"
2935YX,759.00000,15,20.00000,23.49500,1558.40000,36614.6080000000,0.00879229015553,99.66774922122301,"C[Low Value]",17832.7050000000,225,33.422641509,38.95312442483132,1.1654711496798384,114,"Y [Variable Demand]",213.00000,536.95148245028570,1534.14709263839464536424490,"Yes [Reorder]","Below Reorder point"
2938ZX,304.00000,15,24.00000,29.20600,766.40000,22383.4784000000,0.00537495954573,99.95277548142594,"C[Low Value]",8878.6240000000,270,14.460377358,37.358327806011005,2.583496051390598,214,"Z [Uncertain Demand]",270.00000,894.72776265000000,3067.63804286015556420000000,"Yes [Reorder]","Below Reorder point"
2953YX,868.00000,30,41.00000,47.90925,9028.00000,432524.7090000000,0.10386244585674,94.49108682102646,"C[Low Value]",41585.2290000000,118,170.339622641,252.27425502972167,1.4810074785794456,142,"Y [Variable Demand]",1397.00000,7452.40161705328570,43649.78089881890172613524490,"Yes [Reorder]","Below Reorder point"
2953ZX,35.00000,30,42.00000,1519.82000,157.00000,238611.7400000000,0.05729799572336,97.92529630540981,"C[Low Value]",53193.7000000000,163,3.000000000,3.4477227923413727,1.1492409307804576,109,"Y [Variable Demand]",21.00000,113.14285714285710,678.85714285714260000000000,"Yes [Reorder]","Below Reorder point"
2956XX,405.00000,30,47.00000,12.02259,2566.00000,30849.9659400000,0.00740802282610,99.68275476696416,"C[Low Value]",4869.1489500000,227,48.773584905,103.77909076303027,2.127772460547418,193,"Z [Uncertain Demand]",650.00000,4155.25606450714290,27899.57643193217202442653060,"Yes [Reorder]","Below Reorder point"
2970ZX,28.00000,60,96.00000,512.20500,154.00000,78879.5700000000,0.01894140357269,99.36147457883028,"C[Low Value]",14341.7400000000,203,2.962264150,2.712391301367432,0.9156480192245624,84,"Y [Variable Demand]",10.00000,111.75202156857140,1532.59915290847862240897960,"Yes [Reorder]","Below Reorder point"
2977YX,442.00000,60,89.00000,52.80000,195.00000,10296.0000000000,0.00247238532340,99.98463690819264,"C[Low Value]",23337.6000000000,278,3.679245283,6.377358490566038,1.733333333342222,166,"Z [Uncertain Demand]",26.00000,299.03504042400000,3802.01694244827570273600000,"Yes [Reorder]","Below Reorder point"
2982XX,200.00000,30,48.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",6000.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","In Stock"
2987XX,15.00000,30,43.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",450.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","In Stock"
2988XX,29.00000,30,40.00000,9261.00000,92.00000,852012.0000000000,0.20459420786360,88.80646135642711,"B[Medium Value]",268569.0000000000,79,1.754716981,2.753424354257313,1.5691558149099105,152,"Z [Uncertain Demand]",14.00000,72.47978436314290,414.17019634010806161053060,"Yes [Reorder]","Below Reorder point"
2994ZX,12.00000,30,48.00000,12977.00000,41.00000,532057.0000000000,0.12776320105032,93.22237254351455,"C[Low Value]",155724.0000000000,107,0.773584905,1.3823893648312606,1.7869911316732074,171,"Z [Uncertain Demand]",8.00000,51.54177897742860,353.42934155214728871751020,"Yes [Reorder]","Below Reorder point"
3003XX,4.00000,30,44.00000,13182.00000,15.00000,197730.0000000000,0.04748103632445,98.33054492681227,"C[Low Value]",52728.0000000000,171,0.320754716,1.0420151903006851,3.2486356032273744,232,"Z [Uncertain Demand]",7.00000,42.62533692642860,267.93068922139024505255100,"Yes [Reorder]","Below Reorder point"
3006ZX,4.00000,60,79.00000,30.00000,838.86376,25165.9128000000,0.00604310736760,99.91271357035927,"C[Low Value]",120.0000000000,263,15.827618113,11.8761172719532,0.7503414087429088,25,"X [Uniform Demand]",48.78042,414.85658471087110,4681.95288429779056806366350,"Yes [Reorder]","Below Reorder point"
3007ZX,5.00000,30,47.00000,18832.33000,331.68389,6246380.4721637000,1.49994749453879,55.96631891121541,"A [High Value]",94161.6500000000,20,6.371394150,5.041050254169838,0.79120050266704,44,"X [Uniform Demand]",21.23225,115.25341792250510,773.84437744674755202214140,"Yes [Reorder]","Below Reorder point"
3016YX,6.00000,60,79.00000,20005.80000,199.76618,3996482.2438440000,0.95967793754102,63.80432735402044,"A [High Value]",120034.8000000000,27,3.769173207,3.055088614753322,0.810546092463859,54,"X [Uniform Demand]",11.44106,96.81333536039920,1092.60764185535287474257200,"Yes [Reorder]","Below Reorder point"
3025ZX,15.00000,30,45.00000,1092.50000,115.00000,125637.5000000000,0.03016941638200,98.99530058008910,"C[Low Value]",16387.5000000000,188,2.188679245,2.8751151168000666,1.3136301828457586,130,"Y [Variable Demand]",14.00000,80.61994608485710,518.27108192801281652293880,"Yes [Reorder]","Below Reorder point"
3027ZX,27.00000,30,46.00000,1145.83000,47.00000,53854.0100000000,0.01293199921624,99.56494007785735,"C[Low Value]",30937.4100000000,216,0.886792452,1.0579506240661272,1.1930081516595128,120,"Y [Variable Demand]",5.00000,29.05660377500000,190.94339622326145552500000,"Yes [Reorder]","Below Reorder point"
3038YX,10.00000,15,22.00000,1300.00000,188.00447,244405.8110000000,0.05868932984372,97.81024538401757,"C[Low Value]",13000.0000000000,161,3.547254150,2.619536185772483,0.7384687070624705,20,"X [Uniform Demand]",10.38895,25.04972681252380,78.72771281788931987497960,"Yes [Reorder]","Below Reorder point"
3044XX,28.00000,15,21.00000,1450.00000,38.00000,55100.0000000000,0.01323119962311,99.55200807864111,"C[Low Value]",40600.0000000000,215,0.716981132,3.9543496876824373,5.515277196558691,272,"Z [Uncertain Demand]",29.00000,85.46361186000000,256.39083558000000000000000,"Yes [Reorder]","Below Reorder point"
3053XX,273.00000,15,23.00000,40.87148,3044.00000,124412.7851200000,0.02987532478384,99.02517590487294,"C[Low Value]",11157.9140400000,189,58.792452830,60.078146747591454,1.021868349689527,94,"Y [Variable Demand]",350.00000,1024.01617225714290,3364.62456525631511981632650,"Yes [Reorder]","Below Reorder point"
3075XX,233.00000,30,47.00000,60.38000,524.00000,31639.1200000000,0.00759752291505,99.67534674413806,"C[Low Value]",14068.5400000000,226,9.924528301,39.4365260518932,3.9736423591960093,251,"Z [Uncertain Demand]",292.00000,1918.03773576942860,12878.25336818958124692302040,"Yes [Reorder]","Below Reorder point"
3075YX,438.00000,30,43.00000,31.00000,2544.10633,78867.2962300000,0.01893845626414,99.38041303509442,"C[Low Value]",13578.0000000000,204,48.228421320,35.030931198238626,0.7263545071443492,15,"X [Uniform Demand]",178.00000,886.73533704742860,5447.08849824557396824506120,"Yes [Reorder]","Below Reorder point"
3079YX,13347.00000,15,24.00000,134.50000,25393.00000,3415358.5000000000,0.82013230667844,68.93255479592409,"A [High Value]",1795171.5000000000,33,479.962264150,743.5848649657914,1.549256932277082,149,"Z [Uncertain Demand]",4292.00000,13686.93800294028570,46926.64457368844354117697960,"Yes [Reorder]","Below Reorder point"
3084ZX,44.00000,30,45.00000,2769.81000,197.00000,545652.5700000000,0.13102791431093,92.70598668671078,"C[Low Value]",121871.6400000000,103,3.754716981,4.334615651292352,1.154445374505406,110,"Y [Variable Demand]",28.00000,163.90835577971430,1053.69657277593001098302040,"Yes [Reorder]","Below Reorder point"
3098XX,88.00000,15,22.00000,3862.32000,962.94029,3719183.5408728000,0.89309001568547,64.69741736970591,"A [High Value]",339884.1600000000,28,18.187552641,14.799662709927274,0.8137248041039099,55,"X [Uniform Demand]",69.14013,178.32422428145136,560.44756187456922490161312,"Yes [Reorder]","Below Reorder point"
3120YX,119.00000,30,42.00000,1534.88000,231.00000,354557.2800000000,0.08514007530865,95.62427890122490,"C[Low Value]",182650.7200000000,130,4.528301886,5.119713190614039,1.1306033297917892,107,"Y [Variable Demand]",17.00000,82.59299191714290,495.55795150285740000000000,"Yes [Reorder]","Below Reorder point"
3125XX,144.00000,30,43.00000,119.13600,492.00000,58614.9120000000,0.01407523777791,99.49833964350633,"C[Low Value]",17155.5840000000,211,9.396226415,32.95986102201048,3.5077763738636434,237,"Z [Uncertain Demand]",243.00000,1452.44474372742860,8922.16056736639447680506120,"Yes [Reorder]","Below Reorder point"
3126YX,190.00000,60,82.00000,30.00000,861.70828,25851.2484000000,0.00620767746074,99.85174033046104,"C[Low Value]",5700.0000000000,253,16.258646792,12.103342467612974,0.7444249587590754,22,"X [Uniform Demand]",50.04832,446.92049033998618,5235.35431528357511133143252,"Yes [Reorder]","Below Reorder point"
3132YX,34.00000,15,24.00000,190.00000,91.00000,17290.0000000000,0.00415185919208,99.97149202099156,"C[Low Value]",6460.0000000000,274,1.735849056,8.25113129669679,4.753369118228671,264,"Z [Uncertain Demand]",61.00000,205.42318055942860,704.30804751494195396604080,"Yes [Reorder]","Below Reorder point"
3138ZX,241.00000,15,21.00000,376.11600,448.00000,168499.9680000000,0.04046200931208,98.72292970546755,"C[Low Value]",90643.9560000000,180,8.811320754,9.421085551707304,1.0692024288674877,103,"Y [Variable Demand]",40.00000,101.11859838428570,303.35579515285710000000000,"Yes [Reorder]","Below Reorder point"
3143ZX,646.00000,30,41.00000,47.76400,1576.00000,75276.0640000000,0.01807609128178,99.41738265797984,"C[Low Value]",30855.5440000000,206,29.811320754,119.1688284878276,3.997435386080231,252,"Z [Uncertain Demand]",868.00000,4956.23719664457140,29029.38929392445574333648980,"Yes [Reorder]","Below Reorder point"
3160YX,390.00000,30,46.00000,270.90900,1289.00000,349201.7010000000,0.08385403656371,95.79307721172032,"C[Low Value]",105654.5100000000,132,24.679245283,88.61444440902942,3.5906464477692275,239,"Z [Uncertain Demand]",655.00000,4198.51751993500000,27590.25798634492106288500000,"Yes [Reorder]","Below Reorder point"
3161YX,317.00000,30,48.00000,360.00000,861.00000,309960.0000000000,0.07443090081994,96.41741472590794,"C[Low Value]",114120.0000000000,140,16.245283018,50.58335383599292,3.1137256137640605,228,"Z [Uncertain Demand]",266.00000,1754.37735845628570,12030.01617202104803450624490,"Yes [Reorder]","Below Reorder point"
3177ZX,11771.00000,30,42.00000,69.45642,11305.55000,785243.0291310000,0.18856093050975,89.77919755147382,"B[Medium Value]",817571.5198200000,84,216.920754716,364.9867671979617,1.6825811235804278,163,"Z [Uncertain Demand]",2054.25000,11395.83962264571430,68375.03773587428580000000000,"Yes [Reorder]","Below Reorder point"
3178ZX,4.00000,30,47.00000,26000.00000,223.03637,5798945.6200000000,1.39250466609389,57.35882357730930,"A [High Value]",104000.0000000000,21,4.208233396,2.4038816087869095,0.5712329575331638,1,"X [Uniform Demand]",9.55907,46.14704115726888,309.84441918562046824078032,"Yes [Reorder]","Below Reorder point"
3180YX,250.00000,30,46.00000,30.00000,1748.65118,52459.5354000000,0.01259714310368,99.60319032831127,"C[Low Value]",7500.0000000000,219,32.993418490,20.118117742801214,0.6097615422572483,2,"X [Uniform Demand]",74.61256,348.91074358230886,2292.84202910563933275043906,"Yes [Reorder]","Below Reorder point"
3193XX,687.00000,15,22.00000,1425.00000,452.00000,644100.0000000000,0.15466816111151,91.42658797867002,"C[Low Value]",978975.0000000000,94,8.773584905,11.475390418702927,1.307947725240932,129,"Y [Variable Demand]",54.00000,150.91374658585710,474.30034628333910292640820,"No [There is Time]","In Stock"
3205XX,14.00000,60,91.00000,76300.00000,186.27548,14212819.1240000000,3.41293370302694,20.60855287004701,"A [High Value]",1068200.0000000000,4,3.514631698,2.1520576856850244,0.6123138555057283,4,"X [Uniform Demand]",7.89541,72.51491544571430,942.69390079428590000000000,"Yes [Reorder]","Below Reorder point"
3239XX,800.00000,30,42.00000,687.50000,1721.08294,1183244.5212500000,0.28413329335043,86.00068958487453,"B[Medium Value]",550000.0000000000,67,32.473263018,22.030476043581647,0.6784189205553538,7,"X [Uniform Demand]",93.18651,419.94793278000000,2519.68759668000000000000000,"Yes [Reorder]","Below Reorder point"
3249ZX,86.00000,60,87.00000,320.00000,1684.80557,539137.7824000000,0.12946351403439,93.09460934246423,"C[Low Value]",27520.0000000000,106,31.788784339,19.419929057997088,0.6109050554088598,3,"X [Uniform Demand]",64.12273,524.47863562907274,6518.52018537591626249767272,"Yes [Reorder]","Below Reorder point"
